Date,Open,High,Low,Close,Adj Close,Volume,Open_Direction,High_Direction,Low_Direction,Close_Direction,Adj Close_Direction
2020/5/18,78.29250336,79.125,77.58000183,78.73999786,77.00297546,135178400,up,up,up,up,up
2020/5/19,78.75749969,79.62999725,78.25250244,78.28500366,76.55802155,101729600,up,up,up,down,down
2020/5/20,79.16999817,79.87999725,79.12999725,79.80750275,78.04693604,111504800,up,up,up,up,up
2020/5/21,79.66500092,80.22250366,78.96749878,79.21250153,77.46505737,102688800,up,up,down,down,down
2020/5/22,78.94249725,79.80750275,78.83750153,79.72250366,77.96380615,81803200,down,down,down,up,up
2020/5/26,80.875,81.05999756,79.125,79.18250275,77.43572235,125522000,up,up,up,down,down
2020/5/27,79.03500366,79.67749786,78.27249908,79.52749634,77.77310944,112945200,down,down,down,up,up
2020/5/28,79.19249725,80.86000061,78.90750122,79.5625,77.8073349,133560800,up,up,up,up,up
2020/5/29,79.8125,80.28749847,79.11750031,79.48500061,77.73155212,153532400,up,down,up,down,down
2020/6/1,79.4375,80.58750153,79.30249786,80.46250153,78.68747711,80791200,down,up,up,up,up
2020/6/2,80.1875,80.86000061,79.73249817,80.83499908,79.05175781,87642800,up,up,up,up,up
2020/6/3,81.16500092,81.55000305,80.57499695,81.27999878,79.48694611,104491200,up,up,up,up,up
2020/6/4,81.09750366,81.40499878,80.19499969,80.58000183,78.80239868,87560400,down,down,down,down,down
2020/6/5,80.83750153,82.9375,80.80750275,82.875,81.04676819,137250400,down,up,up,up,up
2020/6/8,82.5625,83.40000153,81.83000183,83.36499786,81.52594757,95654400,up,up,up,up,up
2020/6/9,83.03500366,86.40249634,83.00250244,85.99749756,84.10037994,147712400,up,up,up,up,up
2020/6/10,86.97499847,88.69249725,86.52249908,88.20999908,86.26406097,166651600,up,up,up,up,up
2020/6/11,87.32749939,87.76499939,83.87000275,83.97499847,82.12248993,201662400,up,down,down,down,down
2020/6/12,86.18000031,86.94999695,83.55500031,84.69999695,82.83149719,200146000,down,down,down,up,up
2020/6/15,83.3125,86.41999817,83.14499664,85.74749756,83.85588837,138808800,down,down,down,up,up
2020/6/16,87.86499786,88.30000305,86.18000031,88.01999664,86.07826233,165428800,up,up,up,up,up
2020/6/17,88.78749847,88.84999847,87.77249908,87.89749908,85.95846558,114406400,up,up,up,down,down
2020/6/18,87.85250092,88.36250305,87.30500031,87.93250275,85.99269867,96820400,down,down,down,up,up
2020/6/19,88.66000366,89.13999939,86.28749847,87.43000031,85.50127411,264476000,up,up,down,down,down
2020/6/22,87.83499908,89.86499786,87.78749847,89.71749878,87.73831177,135445200,down,up,up,up,up
2020/6/23,91,93.09500122,90.56749725,91.63249969,89.6110611,212155600,up,up,up,up,up
2020/6/24,91.25,92.19750214,89.62999725,90.01499939,88.0292511,192623200,up,down,down,down,down
2020/6/25,90.17500305,91.25,89.39250183,91.20999908,89.19789124,137522400,down,down,down,up,up
2020/6/26,91.10250092,91.33000183,88.25499725,88.40750122,86.45721436,205256800,up,up,down,down,down
2020/6/29,88.3125,90.54250336,87.81999969,90.44499969,88.44976807,130646000,down,down,down,up,up
2020/6/30,90.01999664,91.49500275,90,91.19999695,89.18810272,140223200,up,up,up,up,up
2020/7/1,91.27999878,91.83999634,90.97750092,91.02749634,89.01940155,110737200,up,up,up,down,down
2020/7/2,91.96250153,92.61750031,90.91000366,91.02749634,89.01940155,114041600,up,up,down,up,up
2020/7/6,92.5,93.94499969,92.46749878,93.46250153,91.40071106,118655600,up,up,up,up,up
2020/7/7,93.85250092,94.65499878,93.05750275,93.17250061,91.11710358,112424400,up,up,up,down,down
2020/7/8,94.18000031,95.375,94.08999634,95.34249878,93.23921967,117092000,up,up,up,up,up
2020/7/9,96.26249695,96.31749725,94.67250061,95.75250244,93.64019012,125642800,up,up,up,up,up
2020/7/10,95.33499908,95.98000336,94.70500183,95.91999817,93.80399323,90257200,down,down,up,up,up
2020/7/13,97.26499939,99.95500183,95.25749969,95.47750092,93.37125397,191649200,up,up,up,down,down
2020/7/14,94.83999634,97.25499725,93.87750244,97.05750275,94.91638947,170989200,down,down,down,up,up
2020/7/15,98.98999786,99.24749756,96.48999786,97.72499847,95.56916809,153198000,up,up,up,up,up
2020/7/16,96.5625,97.40499878,95.90499878,96.52249908,94.39320374,110577600,down,down,down,down,down
2020/7/17,96.98750305,97.14749908,95.83999634,96.32749939,94.20249939,92186800,up,down,down,down,down
2020/7/20,96.41750336,98.5,96.0625,98.35749817,96.18771362,90318000,down,up,up,up,up
2020/7/21,99.17250061,99.25,96.74250031,97,94.8601532,103433200,up,up,up,down,down
2020/7/22,96.69249725,97.97499847,96.60250092,97.27249908,95.12664795,89001600,down,down,down,up,up
2020/7/23,96.99749756,97.07749939,92.01000214,92.84500122,90.79682922,197004400,up,down,down,down,down
2020/7/24,90.98750305,92.97000122,89.14499664,92.61499786,90.57189178,185438800,down,down,down,down,down
2020/7/27,93.70999908,94.90499878,93.48000336,94.80999756,92.71845245,121214000,up,up,up,up,up
2020/7/28,94.36750031,94.55000305,93.24749756,93.25250244,91.19533539,103625600,up,down,down,down,down
2020/7/29,93.75,95.23000336,93.71250153,95.04000092,92.94338226,90329200,down,up,up,up,up
2020/7/30,94.1875,96.29750061,93.76750183,96.19000244,94.06801605,158130000,up,up,up,up,up
2020/7/31,102.8850021,106.4150009,100.8249969,106.2600021,103.9158859,374336800,up,up,up,up,up
2020/8/3,108.1999969,111.6374969,107.8925018,108.9375,106.5343246,308151200,up,up,up,up,up
2020/8/4,109.1324997,110.7900009,108.3874969,109.6650009,107.2457733,173071600,up,down,up,up,up
2020/8/5,109.3775024,110.3925018,108.8974991,110.0625,107.634491,121776800,up,down,up,up,up
2020/8/6,110.4049988,114.4124985,109.7975006,113.9024963,111.389801,202428800,up,up,up,up,up
2020/8/7,113.2050018,113.6750031,110.2925034,111.1125031,108.8572464,198045600,up,down,up,down,down
2020/8/10,112.5999985,113.7750015,110,112.7275009,110.439476,212403600,down,up,down,up,up
2020/8/11,111.9700012,112.4824982,109.1074982,109.375,107.1550217,187902400,down,down,down,down,down
2020/8/12,110.4974976,113.2750015,110.2975006,113.0100021,110.7162399,165598000,down,up,up,up,up
2020/8/13,114.4300003,116.0425034,113.9274979,115.0100021,112.6756439,210082000,up,up,up,up,up
2020/8/14,114.8300018,115,113.0449982,114.9075012,112.5752258,165565200,up,down,down,down,down
2020/8/17,116.0625,116.0875015,113.9625015,114.6074982,112.2813187,119561600,up,up,up,down,down
2020/8/18,114.3525009,116,114.0074997,115.5625,113.2169266,105633600,down,down,up,up,up
2020/8/19,115.9824982,117.1624985,115.6100006,115.7074966,113.3589859,145538000,up,up,up,up,up
2020/8/20,115.75,118.3925018,115.7324982,118.2750015,115.8743668,126907200,down,up,up,up,up
2020/8/21,119.2624969,124.8675003,119.25,124.3700027,121.845665,338054800,up,up,up,up,up
2020/8/24,128.6974945,128.7850037,123.9375,125.8574982,123.3029633,345937600,up,up,up,up,up
2020/8/25,124.6975021,125.1800003,123.0524979,124.8249969,122.29142,211495600,down,down,down,down,down
2020/8/26,126.1800003,126.9925003,125.0824966,126.5224991,123.954483,163022400,up,up,up,up,up
2020/8/27,127.1425018,127.4850006,123.8324966,125.0100021,122.4726868,155552400,up,up,down,down,down
2020/8/28,126.0124969,126.4424973,124.5774994,124.8075027,122.274292,187630000,down,down,up,down,down
2020/8/31,127.5800018,131,126,129.0399933,126.4208832,225702700,up,up,up,up,up
2020/9/1,132.7599945,134.8000031,130.5299988,134.1799927,131.456543,151948100,up,up,up,up,up
2020/9/2,137.5899963,137.9799957,127,131.3999939,128.7329865,200119000,up,up,down,down,down
2020/9/3,126.9100037,128.8399963,120.5,120.8799973,118.4264908,257599600,down,down,down,down,down
2020/9/4,120.0699997,123.6999969,110.8899994,120.9599991,118.5048676,332607200,down,down,down,up,up
2020/9/8,113.9499969,118.9899979,112.6800003,112.8199997,110.530098,231366600,down,down,up,down,down
2020/9/9,117.2600021,119.1399994,115.2600021,117.3199997,114.9387512,176940500,up,up,up,up,up
2020/9/10,120.3600006,120.5,112.5,113.4899979,111.1864929,182274400,up,up,down,down,down
2020/9/11,114.5699997,115.2300034,110,112,109.7267456,180860300,down,down,down,down,down
2020/9/14,114.7200012,115.9300003,112.8000031,115.3600006,113.0185394,140150100,up,up,up,up,up
2020/9/15,118.3300018,118.8300018,113.6100006,115.5400009,113.1948929,184642000,up,up,up,up,up
2020/9/16,115.2300034,116,112.0400009,112.1299973,109.8540955,154679000,down,down,down,down,down
2020/9/17,109.7200012,112.1999969,108.7099991,110.3399963,108.1004257,178011000,down,down,down,down,down
2020/9/18,110.4000015,110.8799973,106.0899963,106.8399963,104.671463,287104900,up,down,down,down,down
2020/9/21,104.5400009,110.1900024,103.0999985,110.0800018,107.8457031,195713800,down,down,down,up,up
2020/9/22,112.6800003,112.8600006,109.1600037,111.8099976,109.540596,183055400,up,up,up,up,up
2020/9/23,111.6200027,112.1100006,106.7699966,107.1200027,104.9457855,150718700,down,down,down,down,down
2020/9/24,105.1699982,110.25,105,108.2200012,106.023468,167743300,down,down,down,up,up
2020/9/25,108.4300003,112.4400024,107.6699982,112.2799988,110.0010529,149981400,up,up,up,up,up
2020/9/28,115.0100021,115.3199997,112.7799988,114.9599991,112.6266556,137672400,up,up,up,up,up
2020/9/29,114.5500031,115.3099976,113.5699997,114.0899963,111.7743225,99382200,down,down,up,down,down
2020/9/30,113.7900009,117.2600021,113.6200027,115.8099976,113.459404,142675200,down,up,up,up,up
2020/10/1,117.6399994,117.7200012,115.8300018,116.7900009,114.4195175,116120400,up,up,up,up,up
2020/10/2,112.8899994,115.3700027,112.2200012,113.0199966,110.7260284,144712000,down,down,down,down,down
2020/10/5,113.9100037,116.6500015,113.5500031,116.5,114.1353989,106243800,up,up,up,up,up
2020/10/6,115.6999969,116.1200027,112.25,113.1600037,110.8631897,161498200,up,down,down,down,down
2020/10/7,114.6200027,115.5500031,114.1299973,115.0800018,112.7442322,96849000,down,down,up,up,up
2020/10/8,116.25,116.4000015,114.5899963,114.9700012,112.6364517,83477200,up,up,up,down,down
2020/10/9,115.2799988,117,114.9199982,116.9700012,114.5958633,100506900,down,up,up,up,up
2020/10/12,120.0599976,125.1800003,119.2799988,124.4000015,121.8750458,240226800,up,up,up,up,up
2020/10/13,125.2699966,125.3899994,119.6500015,121.0999985,118.6420441,262330500,up,up,up,down,down
2020/10/14,121,123.0299988,119.6200027,121.1900024,118.7302246,150712000,down,down,down,up,up
2020/10/15,118.7200012,121.1999969,118.1500015,120.7099991,118.2599411,112559200,down,down,down,down,down
2020/10/16,121.2799988,121.5500031,118.8099976,119.0199966,116.6042404,115393800,up,up,up,down,down
2020/10/19,119.9599991,120.4199982,115.6600037,115.9800034,113.6259537,120639300,down,down,down,down,down
2020/10/20,116.1999969,118.9800034,115.6299973,117.5100021,115.1249008,124423700,down,down,down,up,up
2020/10/21,116.6699982,118.7099991,116.4499969,116.8700027,114.4979019,89946000,up,down,up,down,down
2020/10/22,117.4499969,118.0400009,114.5899963,115.75,113.4006348,101988000,up,down,down,down,down
2020/10/23,116.3899994,116.5500031,114.2799988,115.0400009,112.7050323,82572600,down,down,down,down,down
2020/10/26,114.0100021,116.5500031,112.8799973,115.0500031,112.7148285,111850700,down,up,down,up,up
2020/10/27,115.4899979,117.2799988,114.5400009,116.5999985,114.2333755,92276800,up,up,up,up,up
2020/10/28,115.0500031,115.4300003,111.0999985,111.1999969,108.9429626,143937800,down,down,down,down,down
2020/10/29,112.3700027,116.9300003,112.1999969,115.3199997,112.9793549,146129200,down,up,up,up,up
2020/10/30,111.0599976,111.9899979,107.7200012,108.8600006,106.6504593,190272600,down,down,down,down,down
2020/11/2,109.1100006,110.6800003,107.3199997,108.7699966,106.5622864,122866900,down,down,down,down,down
2020/11/3,109.6600037,111.4899979,108.7300034,110.4400024,108.1984024,107624400,up,up,up,up,up
2020/11/4,114.1399994,115.5899963,112.3499985,114.9499969,112.6168518,138235500,up,up,up,up,up
2020/11/5,117.9499969,119.6200027,116.8700027,119.0299988,116.6140518,126387100,up,up,up,up,up
2020/11/6,118.3199997,119.1999969,116.1299973,118.6900024,116.4815674,114457900,up,down,down,down,down
2020/11/9,120.5,121.9899979,116.0500031,116.3199997,114.1556702,154515300,up,up,down,down,down
2020/11/10,115.5500031,117.5899963,114.1299973,115.9700012,113.8121719,138023400,down,down,down,down,down
2020/11/11,117.1900024,119.6299973,116.4400024,119.4899979,117.2666779,112295000,up,up,up,up,up
2020/11/12,119.6200027,120.5299988,118.5699997,119.2099991,116.99189,103162300,up,up,up,down,down
2020/11/13,119.4400024,119.6699982,117.8700027,119.2600021,117.0409546,81581900,down,down,down,up,up
2020/11/16,118.9199982,120.9899979,118.1500015,120.3000031,118.0616226,91183000,down,up,up,up,up
2020/11/17,119.5500031,120.6699982,118.9599991,119.3899994,117.1685486,74271000,up,down,up,down,down
2020/11/18,118.6100006,119.8199997,118,118.0299988,115.833847,76322100,down,down,down,down,down
2020/11/19,117.5899963,119.0599976,116.8099976,118.6399994,116.4324875,74113000,down,down,down,up,up
2020/11/20,118.6399994,118.7699966,117.2900009,117.3399963,115.1566772,73604300,up,down,up,down,down
2020/11/23,117.1800003,117.6200027,113.75,113.8499985,111.7316208,127959300,down,down,down,down,down
2020/11/24,113.9100037,115.8499985,112.5899963,115.1699982,113.0270615,113874200,down,down,down,up,up
2020/11/25,115.5500031,116.75,115.1699982,116.0299988,113.8710556,76499200,up,up,up,up,up
2020/11/27,116.5699997,117.4899979,116.2200012,116.5899963,114.4206314,46691300,up,up,up,up,up
2020/11/30,116.9700012,120.9700012,116.8099976,119.0500031,116.8348618,169410200,up,up,up,up,up
2020/12/1,121.0100021,123.4700012,120.0100021,122.7200012,120.4365768,127728200,up,up,up,up,up
2020/12/2,122.0199966,123.3700027,120.8899994,123.0800018,120.7898712,89004200,up,down,up,up,up
2020/12/3,123.5199966,123.7799988,122.2099991,122.9400024,120.6524811,78967600,up,up,up,down,down
2020/12/4,122.5999985,122.8600006,121.5199966,122.25,119.9753189,78260400,down,down,down,down,down
2020/12/7,122.3099976,124.5699997,122.25,123.75,121.4474182,86712000,down,up,up,up,up
2020/12/8,124.3700027,124.9800034,123.0899963,124.3799973,122.0656891,82225500,up,up,up,up,up
2020/12/9,124.5299988,125.9499969,121,121.7799988,119.5140762,115089200,up,up,down,down,down
2020/12/10,120.5,123.8700027,120.1500015,123.2399979,120.946907,81312200,down,down,down,up,up
2020/12/11,122.4300003,122.7600021,120.5500031,122.4100037,120.1323624,86939800,up,down,up,down,down
2020/12/14,122.5999985,123.3499985,121.5400009,121.7799988,119.5140762,79184500,up,up,up,down,down
2020/12/15,124.3399963,127.9000015,124.1299973,127.8799973,125.5005646,157243700,up,up,up,up,up
2020/12/16,127.4100037,128.3699951,126.5599976,127.8099976,125.4318695,98208600,up,up,up,down,down
2020/12/17,128.8999939,129.5800018,128.0399933,128.6999969,126.3053055,94359800,up,up,up,up,up
2020/12/18,128.9600067,129.1000061,126.1200027,126.6600037,124.3032608,192541500,up,down,down,down,down
2020/12/21,125.0199966,128.3099976,123.4499969,128.2299957,125.8440552,121251600,down,down,down,up,up
2020/12/22,131.6100006,134.4100037,129.6499939,131.8800049,129.4261627,168904800,up,up,up,up,up
2020/12/23,132.1600037,132.4299927,130.7799988,130.9600067,128.5232849,88223700,up,down,up,down,down
2020/12/24,131.3200073,133.4600067,131.1000061,131.9700012,129.5144501,54930100,down,up,up,up,up
2020/12/28,133.9900055,137.3399963,133.5099945,136.6900024,134.146637,124486200,up,up,up,up,up
2020/12/29,138.0500031,138.7899933,134.3399963,134.8699951,132.3604889,121047300,up,up,up,down,down
2020/12/30,135.5800018,135.9900055,133.3999939,133.7200012,131.2319031,96452100,down,down,down,down,down
2020/12/31,134.0800018,134.7400055,131.7200012,132.6900024,130.2210693,99116600,down,down,down,down,down
2021/1/4,133.5200043,133.6100006,126.7600021,129.4100037,127.0020905,143301900,down,down,down,down,down
2021/1/5,128.8899994,131.7400055,128.4299927,131.0099945,128.5723419,97664900,down,down,up,up,up
2021/1/6,127.7200012,131.0500031,126.3799973,126.5999985,124.2443771,155088000,down,down,down,down,down
2021/1/7,128.3600006,131.6300049,127.8600006,130.9199982,128.484024,109578200,up,up,up,up,up
2021/1/8,132.4299927,132.6300049,130.2299957,132.0500031,129.5930023,105158200,up,up,up,up,up
2021/1/11,129.1900024,130.1699982,128.5,128.9799957,126.580101,100384500,down,down,down,down,down
2021/1/12,128.5,129.6900024,126.8600006,128.8000031,126.4034424,91951100,down,down,down,down,down
2021/1/13,128.7599945,131.4499969,128.4900055,130.8899994,128.4545746,88636800,up,up,up,up,up
2021/1/14,130.8000031,131,128.7599945,128.9100037,126.5114136,90221800,up,down,up,down,down
2021/1/15,128.7799988,130.2200012,127,127.1399994,124.7743378,111598500,down,down,down,down,down
2021/1/19,127.7799988,128.7100067,126.9400024,127.8300018,125.4514923,90757300,down,down,down,up,up
2021/1/20,128.6600037,132.4900055,128.5500031,132.0299988,129.573349,104319500,up,up,up,up,up
2021/1/21,133.8000031,139.6699982,133.5899963,136.8699951,134.3232727,120150900,up,up,up,up,up
2021/1/22,136.2799988,139.8500061,135.0200043,139.0700073,136.4823456,114459400,up,up,up,up,up
2021/1/25,143.0700073,145.0899963,136.5399933,142.9199982,140.2607117,157611700,up,up,up,up,up
2021/1/26,143.6000061,144.3000031,141.3699951,143.1600037,140.4962616,98390600,up,down,up,up,up
2021/1/27,143.4299927,144.3000031,140.4100037,142.0599976,139.4167633,140843800,down,up,down,down,down
2021/1/28,139.5200043,141.9900055,136.6999969,137.0899963,134.5392151,142621100,down,down,down,down,down
2021/1/29,135.8300018,136.7400055,130.2100067,131.9600067,129.5046539,177523800,down,down,down,down,down
2021/2/1,133.75,135.3800049,130.9299927,134.1399994,131.6440887,106239800,down,down,up,up,up
2021/2/2,135.7299957,136.3099976,134.6100006,134.9900055,132.4782867,83305400,up,up,up,up,up
2021/2/3,135.7599945,135.7700043,133.6100006,133.9400024,131.4478302,89880900,up,down,down,down,down
2021/2/4,136.3000031,137.3999939,134.5899963,137.3899994,134.8335876,84183100,up,up,up,up,up
2021/2/5,137.3500061,137.4199982,135.8600006,136.7599945,134.415863,75693800,up,up,up,down,down
2021/2/8,136.0299988,136.9600067,134.9199982,136.9100037,134.5633392,71297200,down,down,down,up,up
2021/2/9,136.6199951,137.8800049,135.8500061,136.0099945,133.6787415,76774200,up,up,up,down,down
2021/2/10,136.4799957,136.9900055,134.3999939,135.3899994,133.0693817,73046600,down,down,down,down,down
2021/2/11,135.8999939,136.3899994,133.7700043,135.1300049,132.8138428,64280000,down,down,down,down,down
2021/2/12,134.3500061,135.5299988,133.6900024,135.3699951,133.0497284,60145100,down,down,down,up,up
2021/2/16,135.4900055,136.0099945,132.7899933,133.1900024,130.9070892,80576300,up,up,down,down,down
2021/2/17,131.25,132.2200012,129.4700012,130.8399963,128.5973358,97918500,down,down,down,down,down
2021/2/18,129.1999969,130,127.4100037,129.7100067,127.4867249,96856700,down,down,down,down,down
2021/2/19,130.2400055,130.7100067,128.8000031,129.8699951,127.6439972,87668800,up,up,up,up,up
2021/2/22,128.0099945,129.7200012,125.5999985,126,123.8403244,103916400,down,down,down,down,down
2021/2/23,123.7600021,126.7099991,118.3899994,125.8600006,123.702713,158273000,down,down,down,down,down
2021/2/24,124.9400024,125.5599976,122.2300034,125.3499985,123.2014771,111039900,up,down,up,down,down
2021/2/25,124.6800003,126.4599991,120.5400009,120.9899979,118.9161987,148199500,down,up,down,down,down
2021/2/26,122.5899963,124.8499985,121.1999969,121.2600021,119.1815948,164560400,down,down,up,up,up
2021/3/1,123.75,127.9300003,122.7900009,127.7900009,125.5996552,116307900,up,up,up,up,up
2021/3/2,128.4100037,128.7200012,125.0100021,125.1200027,122.9754105,102260900,up,up,up,down,down
2021/3/3,124.8099976,125.7099991,121.8399963,122.0599976,119.967865,112966300,down,down,down,down,down
2021/3/4,121.75,123.5999985,118.6200027,120.1299973,118.0709305,178155000,down,down,down,down,down
2021/3/5,120.9800034,121.9400024,117.5699997,121.4199982,119.338829,153766600,down,down,down,up,up
2021/3/8,120.9300003,121,116.2099991,116.3600006,114.3655548,154376600,down,down,down,down,down
2021/3/9,119.0299988,122.0599976,118.7900009,121.0899963,119.0144806,129525800,down,up,up,up,up
2021/3/10,121.6900024,122.1699982,119.4499969,119.9800034,117.9235229,111943300,up,up,up,down,down
2021/3/11,122.5400009,123.2099991,121.2600021,121.9599991,119.8695679,103026500,up,up,up,up,up
2021/3/12,120.4000015,121.1699982,119.1600037,121.0299988,118.9555054,88105100,down,down,down,down,down
2021/3/15,121.4100037,124,120.4199982,123.9899979,121.8647766,92403800,up,up,up,up,up
2021/3/16,125.6999969,127.2200012,124.7200012,125.5699997,123.4176941,115227900,up,up,up,up,up
2021/3/17,124.0500031,125.8600006,122.3399963,124.7600021,122.621582,111932600,down,down,down,down,down
2021/3/18,122.8799973,123.1800003,120.3199997,120.5299988,118.4640808,121229700,down,down,down,down,down
2021/3/19,119.9000015,121.4300003,119.6800003,119.9899979,117.9333344,185549500,down,down,down,down,down
2021/3/22,120.3300018,123.8700027,120.2600021,123.3899994,121.2750702,111912300,up,up,up,up,up
2021/3/23,123.3300018,124.2399979,122.1399994,122.5400009,120.4396362,95467100,up,up,up,down,down
2021/3/24,122.8199997,122.9000015,120.0699997,120.0899963,118.0316391,88530500,down,down,down,down,down
2021/3/25,119.5400009,121.6600037,119,120.5899963,118.5230484,98844700,down,down,down,up,up
2021/3/26,120.3499985,121.4800034,118.9199982,121.2099991,119.132431,94071200,up,down,down,up,up
2021/3/29,121.6500015,122.5800018,120.7300034,121.3899994,119.3093414,80819200,up,up,up,up,up
2021/3/30,120.1100006,120.4000015,118.8600006,119.9000015,117.8448944,85671900,down,down,down,down,down
2021/3/31,121.6500015,123.5199966,121.1500015,122.1500015,120.0563278,118323800,up,up,up,up,up
2021/4/1,123.6600037,124.1800003,122.4899979,123,120.8917542,75089100,up,up,up,up,up
2021/4/5,123.8700027,126.1600037,123.0699997,125.9000015,123.7420502,88651200,up,up,up,up,up
2021/4/6,126.5,127.1299973,125.6500015,126.2099991,124.04673,80171300,up,up,up,up,up
2021/4/7,125.8300018,127.9199982,125.1399994,127.9000015,125.7077637,83466700,down,up,down,up,up
2021/4/8,128.9499969,130.3899994,128.5200043,130.3600006,128.1256104,88844600,up,up,up,up,up
2021/4/9,129.8000031,133.0399933,129.4700012,133,130.7203674,106686700,up,up,up,up,up
2021/4/12,132.5200043,132.8500061,130.6300049,131.2400055,128.9905243,91420000,up,down,up,down,down
2021/4/13,132.4400024,134.6600037,131.9299927,134.4299927,132.125824,91266500,down,up,up,up,up
2021/4/14,134.9400024,135,131.6600037,132.0299988,129.7669678,87222800,up,up,down,down,down
2021/4/15,133.8200073,135,133.6399994,134.5,132.1946564,89347100,down,up,up,up,up
2021/4/16,134.3000031,134.6699982,133.2799988,134.1600037,131.8604736,84922400,up,down,down,down,down
2021/4/19,133.5099945,135.4700012,133.3399963,134.8399963,132.5288239,94264200,down,up,up,up,up
2021/4/20,135.0200043,135.5299988,131.8099976,133.1100006,130.828476,94812300,up,up,down,down,down
2021/4/21,132.3600006,133.75,131.3000031,133.5,131.2117615,68847100,down,down,down,up,up
2021/4/22,133.0399933,134.1499939,131.4100037,131.9400024,129.6785126,84566500,up,up,up,down,down
2021/4/23,132.1600037,135.1199951,132.1600037,134.3200073,132.0177155,78657500,down,up,up,up,up
2021/4/26,134.8300018,135.0599976,133.5599976,134.7200012,132.4108582,66905100,up,down,up,up,up
2021/4/27,135.0099945,135.4100037,134.1100006,134.3899994,132.0864868,66015800,up,up,up,down,down
2021/4/28,134.3099976,135.0200043,133.0800018,133.5800018,131.2904205,107760100,down,down,down,down,down
2021/4/29,136.4700012,137.0700073,132.4499969,133.4799957,131.1921082,151101000,up,up,down,down,down
2021/4/30,131.7799988,133.5599976,131.0700073,131.4600067,129.2067566,109839500,down,down,down,down,down
2021/5/3,132.0399933,134.0700073,131.8300018,132.5399933,130.2682343,75135100,up,up,up,up,up
2021/5/4,131.1900024,131.4900055,126.6999969,127.8499985,125.6586227,137564700,down,down,down,down,down
2021/5/5,129.1999969,130.4499969,127.9700012,128.1000061,125.9043427,84000900,down,down,up,up,up
2021/5/6,127.8899994,129.75,127.1299973,129.7400055,127.5162354,78128300,down,down,down,up,up
2021/5/7,130.8500061,131.2599945,129.4799957,130.2100067,128.1955566,78973300,up,up,up,up,up
2021/5/10,129.4100037,129.5399933,126.8099976,126.8499985,124.8875351,88071200,down,down,down,down,down
2021/5/11,123.5,126.2699966,122.7699966,125.9100037,123.9620743,126142800,down,down,down,down,down
2021/5/12,123.4000015,124.6399994,122.25,122.7699966,120.870636,112172300,down,down,down,down,down
2021/5/13,124.5800018,126.1500015,124.2600021,124.9700012,123.0366364,105861300,up,up,up,up,up
2021/5/14,126.25,127.8899994,125.8499985,127.4499969,125.4782333,81918000,up,up,up,up,up
2021/5/17,126.8199997,126.9300003,125.1699982,126.2699966,124.3165054,74244600,up,down,down,down,down
2021/5/18,126.5599976,126.9899979,124.7799988,124.8499985,122.9184799,63342900,down,up,down,down,down
2021/5/19,123.1600037,124.9199982,122.8600006,124.6900024,122.7609558,92612000,down,down,down,down,down
2021/5/20,125.2300034,127.7200012,125.0999985,127.3099976,125.3404236,76857100,up,up,up,up,up
2021/5/21,127.8199997,128,125.2099991,125.4300003,123.4894867,79295400,up,up,up,down,down
2021/5/24,126.0100021,127.9400024,125.9400024,127.0999985,125.1336517,63092900,down,down,up,up,up
2021/5/25,127.8199997,128.3200073,126.3199997,126.9000015,124.9367599,72009500,up,up,up,down,down
2021/5/26,126.9599991,127.3899994,126.4199982,126.8499985,124.8875351,56575900,down,down,up,down,down
2021/5/27,126.4400024,127.6399994,125.0800018,125.2799988,123.3418274,94625600,down,up,down,down,down
2021/5/28,125.5699997,125.8000031,124.5500031,124.6100006,122.6821823,71311100,down,down,down,down,down
2021/6/1,125.0800018,125.3499985,123.9400024,124.2799988,122.3572922,67637100,down,down,down,down,down
2021/6/2,124.2799988,125.2399979,124.0500031,125.0599976,123.1252213,59278900,down,down,up,up,up
2021/6/3,124.6800003,124.8499985,123.1299973,123.5400009,121.628746,76229200,up,down,down,down,down
2021/6/4,124.0699997,126.1600037,123.8499985,125.8899994,123.9423752,75169300,down,up,up,up,up
2021/6/7,126.1699982,126.3199997,124.8300018,125.9000015,123.9522247,71057600,up,up,up,up,up
2021/6/8,126.5999985,128.4600067,126.2099991,126.7399979,124.7792282,74403800,up,up,up,up,up
2021/6/9,127.2099991,127.75,126.5199966,127.1299973,125.1632004,56877900,up,down,up,up,up
2021/6/10,127.0199966,128.1900024,125.9400024,126.1100006,124.1589813,71186400,down,up,down,down,down
2021/6/11,126.5299988,127.4400024,126.0999985,127.3499985,125.3797913,53522400,down,down,up,up,up
2021/6/14,127.8199997,130.5399933,127.0699997,130.4799957,128.4613495,96906500,up,up,up,up,up
2021/6/15,129.9400024,130.6000061,129.3899994,129.6399994,127.6343842,62746300,up,up,up,down,down
2021/6/16,130.3699951,130.8899994,128.4600067,130.1499939,128.1364899,91815000,up,up,down,up,up
2021/6/17,129.8000031,132.5500031,129.6499939,131.7899933,129.7510986,96721700,down,up,up,up,up
2021/6/18,130.7100067,131.5099945,130.2400055,130.4600067,128.4416809,108953300,up,down,up,down,down
2021/6/21,130.3000031,132.4100037,129.2100067,132.3000031,130.2532196,79663300,down,up,down,up,up
2021/6/22,132.1300049,134.0800018,131.6199951,133.9799957,131.9072113,74783600,up,up,up,up,up
2021/6/23,133.7700043,134.3200073,133.2299957,133.6999969,131.6315308,60214200,up,up,up,down,down
